cost_id,warehouse_id,period_start,orders_count,cost_category,amount_usd,region,currency,cost_per_order_usd,budget_usd,variance_usd,overhead_usd
CST-000000752,WH-00002,2025-06-01,196,maintenance,3577.42,EMEA,USD,18.2521,3284.53,292.89,413.84
CST-000000753,WH-00016,2025-08-01,203,maintenance,352.02,APAC,USD,1.7341,345.57,6.45,39.93
CST-000000754,WH-00018,2025-08-01,143,maintenance,353.86,EMEA,USD,2.4745,405.12,-51.26,32.81
CST-000000755,WH-00018,2025-12-01,201,maintenance,316.87,EMEA,USD,1.5765,334.66,-17.79,21.71
CST-000000756,WH-00012,2025-04-01,236,maintenance,624.08,EMEA,USD,2.6444,689.66,-65.58,71.95
CST-000000757,WH-00007,2025-07-01,103,maintenance,448.07,EMEA,USD,4.3502,386.32,61.75,30.64
CST-000000758,WH-00003,2025-10-01,109,maintenance,181.27,LATAM,USD,1.663,190.6,-9.33,7.66
CST-000000759,WH-00022,2025-11-01,232,maintenance,599.16,NA,USD,2.5826,668.04,-68.88,27.09
CST-000000760,WH-00009,2025-09-01,242,maintenance,2981.6,EMEA,USD,12.3207,3311.41,-329.81,124.16
CST-000000761,WH-00014,2025-04-01,222,maintenance,7304.34,EMEA,USD,32.9024,7545.5,-241.16,648.1
CST-000000762,WH-00014,2025-06-01,212,maintenance,11054.5,EMEA,USD,52.1439,9648.13,1406.37,540.43
CST-000000763,WH-00001,2025-08-01,129,maintenance,680.81,EMEA,USD,5.2776,649.41,31.4,52.69
CST-000000764,WH-00011,2025-04-01,130,maintenance,284.01,NA,USD,2.1847,247.84,36.17,29.52
CST-000000765,WH-00006,2025-06-01,113,maintenance,622.31,EMEA,USD,5.5072,661.45,-39.14,36.82
CST-000000766,WH-00002,2025-01-01,162,maintenance,3295.58,EMEA,USD,20.3431,3447.36,-151.78,292.34
CST-000000767,WH-00016,2025-03-01,176,maintenance,361.64,APAC,USD,2.0548,377.04,-15.4,35.03
CST-000000768,WH-00019,2025-08-01,148,maintenance,232.25,APAC,USD,1.5693,216.22,16.03,21.03
CST-000000769,WH-00005,2025-02-01,118,maintenance,626.59,EMEA,USD,5.3101,554.79,71.8,19.34
CST-000000770,WH-00022,2025-06-01,173,maintenance,540.46,NA,USD,3.124,595.11,-54.65,28.03
CST-000000771,WH-00020,2025-02-01,141,maintenance,189.99,APAC,USD,1.3474,203.98,-13.99,16.77
CST-000000772,WH-00006,2025-11-01,169,maintenance,294.66,EMEA,USD,1.7436,273.78,20.88,31.16
CST-000000773,WH-00016,2025-06-01,190,maintenance,286.12,APAC,USD,1.5059,313.73,-27.61,12.86
CST-000000774,WH-00011,2025-09-01,133,maintenance,357.23,NA,USD,2.6859,322.13,35.1,23.65
CST-000000775,WH-00001,2025-01-01,139,maintenance,302.66,EMEA,USD,2.1774,290.37,12.29,33.85
CST-000000776,WH-00016,2025-10-01,218,maintenance,217.26,APAC,USD,0.9966,191.81,25.45,11.46
CST-000000777,WH-00012,2025-07-01,270,maintenance,423.38,EMEA,USD,1.5681,443.86,-20.48,30.01
CST-000000778,WH-00015,2025-11-01,170,maintenance,283.64,APAC,USD,1.6685,247.98,35.66,10.35
CST-000000779,WH-00004,2025-09-01,119,maintenance,887.89,EMEA,USD,7.4613,768.24,119.65,34.53
CST-000000780,WH-00018,2025-02-01,96,maintenance,245.89,EMEA,USD,2.5614,212.47,33.42,14.84
CST-000000781,WH-00017,2025-12-01,141,maintenance,284.25,NA,USD,2.016,264.59,19.66,14.13
CST-000000782,WH-00024,2025-03-01,168,maintenance,142.2,APAC,USD,0.8464,159.04,-16.84,16.68
CST-000000783,WH-00007,2025-02-01,76,maintenance,151.38,EMEA,USD,1.9918,156.06,-4.68,5.42
CST-000000784,WH-00015,2025-06-01,127,maintenance,328.43,APAC,USD,2.5861,287.08,41.35,27.92
CST-000000785,WH-00020,2025-07-01,192,maintenance,221.43,APAC,USD,1.1533,242.34,-20.91,9.18
CST-000000786,WH-00006,2025-07-01,121,maintenance,314.59,EMEA,USD,2.5999,375.67,-61.08,29.9
CST-000000787,WH-00005,2025-11-01,175,maintenance,739.39,EMEA,USD,4.2251,820.31,-80.92,41.57
CST-000000788,WH-00005,2025-03-01,151,maintenance,386.88,EMEA,USD,2.5621,463.22,-76.34,26.85
CST-000000789,WH-00024,2025-08-01,163,maintenance,254.83,APAC,USD,1.5634,236.13,18.7,27.21
CST-000000790,WH-00003,2025-11-01,163,maintenance,341.44,LATAM,USD,2.0947,375.36,-33.92,32.38
CST-000000791,WH-00019,2025-01-01,141,maintenance,168.33,APAC,USD,1.1938,161.5,6.83,13.76
CST-000000792,WH-00005,2025-09-01,172,maintenance,655.19,EMEA,USD,3.8092,721.82,-66.63,
CST-000000793,WH-00010,2025-08-01,225,maintenance,311.49,APAC,USD,1.3844,369.77,-58.28,33.9
CST-000000794,WH-00019,2025-06-01,137,maintenance,180.66,APAC,USD,1.3187,168.93,11.73,11.66
CST-000000795,WH-00018,2025-10-01,154,maintenance,377.38,EMEA,USD,2.4505,398.68,-21.3,24.52
CST-000000796,WH-00023,2025-11-01,237,maintenance,227.08,LATAM,USD,0.9581,214.34,12.74,10.67
CST-000000797,WH-00015,2025-10-01,151,maintenance,223.01,APAC,USD,1.4769,218.23,4.78,23.32
CST-000000798,WH-00006,2025-09-01,117,maintenance,336.29,EMEA,USD,2.8743,339.89,-3.6,11.21
CST-000000799,WH-00019,2025-07-01,125,maintenance,150.45,APAC,USD,1.2036,175.35,-24.9,
CST-000000800,WH-00014,2025-09-01,231,maintenance,4818.31,EMEA,USD,20.8585,4808.5,9.81,
CST-000000801,WH-00016,2025-05-01,195,maintenance,366.31,APAC,USD,1.8785,412.42,-46.11,16.42
CST-000000802,WH-00005,2025-06-01,136,maintenance,363.63,EMEA,USD,2.6738,344.58,19.05,28.78
CST-000000803,WH-00017,2025-10-01,111,maintenance,331.27,NA,USD,2.9844,383.02,-51.75,12.34
CST-000000804,WH-00009,2025-11-01,334,maintenance,3946.43,EMEA,USD,11.8157,3515.12,431.31,392.9
CST-000000805,WH-00022,2025-12-01,238,maintenance,879.11,NA,USD,3.6937,959.22,-80.11,91.17
CST-000000806,WH-00003,2025-02-01,107,maintenance,175.68,LATAM,USD,1.6419,169.68,6.0,7.36
CST-000000807,WH-00006,2025-03-01,119,maintenance,360.82,EMEA,USD,3.0321,355.83,4.99,15.43
CST-000000808,WH-00020,2025-05-01,209,maintenance,251.08,APAC,USD,1.2013,237.34,13.74,13.74
CST-000000809,WH-00011,2025-11-01,174,maintenance,578.26,NA,USD,3.3233,556.54,21.72,58.0
CST-000000810,WH-00020,2025-09-01,175,maintenance,514.26,APAC,USD,2.9386,461.06,53.2,15.5
CST-000000811,WH-00023,2025-06-01,187,maintenance,285.83,LATAM,USD,1.5285,331.32,-45.49,26.75
CST-000000812,WH-00014,2025-05-01,211,maintenance,12873.36,EMEA,USD,61.0112,12890.01,-16.65,598.87
CST-000000813,WH-00015,2025-04-01,128,maintenance,287.8,APAC,USD,2.2484,254.92,32.88,30.15
CST-000000814,WH-00012,2025-06-01,230,maintenance,647.3,EMEA,USD,2.8143,696.58,-49.28,30.24
CST-000000815,WH-00011,2025-02-01,95,maintenance,190.13,NA,USD,2.0014,216.87,-26.74,16.69
CST-000000816,WH-00021,2025-12-01,123,maintenance,875.52,EMEA,USD,7.118,998.52,-123.0,
CST-000000817,WH-00020,2025-10-01,185,maintenance,381.33,APAC,USD,2.0612,373.87,7.46,32.25
CST-000000818,WH-00021,2025-01-01,81,maintenance,607.1,EMEA,USD,7.4951,610.27,-3.17,60.78
CST-000000819,WH-00006,2025-02-01,88,maintenance,234.44,EMEA,USD,2.6641,211.54,22.9,27.94
CST-000000820,WH-00007,2025-04-01,99,maintenance,261.06,EMEA,USD,2.637,247.18,13.88,20.36
CST-000000821,WH-00010,2025-12-01,319,maintenance,426.09,APAC,USD,1.3357,501.42,-75.33,
CST-000000822,WH-00014,2025-10-01,232,maintenance,4561.25,EMEA,USD,19.6606,4881.0,-319.75,223.27
CST-000000823,WH-00025,2025-10-01,108,maintenance,828.66,EMEA,USD,7.6728,894.51,-65.85,32.61
CST-000000824,WH-00006,2025-05-01,118,maintenance,510.12,EMEA,USD,4.3231,592.65,-82.53,15.88
CST-000000825,WH-00003,2025-09-01,144,maintenance,138.25,LATAM,USD,0.9601,136.89,1.36,10.93
CST-000000826,WH-00014,2025-03-01,204,maintenance,8075.19,EMEA,USD,39.5843,9485.77,-1410.58,831.5
CST-000000827,WH-00024,2025-04-01,175,maintenance,309.62,APAC,USD,1.7693,277.34,32.28,13.93
CST-000000828,WH-00011,2025-12-01,205,maintenance,656.22,NA,USD,3.2011,633.62,22.6,59.75
CST-000000829,WH-00019,2025-02-01,131,maintenance,140.25,APAC,USD,1.0706,149.32,-9.07,11.68
CST-000000830,WH-00013,2025-08-01,135,maintenance,213.29,APAC,USD,1.5799,194.46,18.83,6.52
CST-000000831,WH-00007,2025-03-01,90,maintenance,354.34,EMEA,USD,3.9371,343.33,11.01,25.51
CST-000000832,WH-00003,2025-03-01,131,maintenance,197.28,LATAM,USD,1.506,175.63,21.65,6.56
CST-000000833,WH-00008,2025-02-01,196,maintenance,438.63,EMEA,USD,2.2379,471.38,-32.75,
CST-000000834,WH-00002,2025-10-01,233,maintenance,3314.14,EMEA,USD,14.2238,3728.74,-414.6,137.36
CST-000000835,WH-00021,2025-03-01,85,maintenance,339.44,EMEA,USD,3.9934,289.37,50.07,11.65
CST-000000836,WH-00001,2025-05-01,143,maintenance,269.99,EMEA,USD,1.888,271.62,-1.63,18.86
CST-000000837,WH-00025,2025-05-01,101,maintenance,1305.63,EMEA,USD,12.927,1325.64,-20.01,130.26
CST-000000838,WH-00005,2025-08-01,144,maintenance,677.3,EMEA,USD,4.7035,716.67,-39.37,48.61
CST-000000839,WH-00017,2025-03-01,97,maintenance,432.09,NA,USD,4.4545,484.96,-52.87,
CST-000000840,WH-00007,2025-10-01,121,maintenance,151.46,EMEA,USD,1.2517,145.54,5.92,16.98
CST-000000841,WH-00016,2025-09-01,221,maintenance,498.38,APAC,USD,2.2551,463.68,34.7,40.88
CST-000000842,WH-00010,2025-02-01,198,maintenance,130.18,APAC,USD,0.6575,127.86,2.32,13.59
CST-000000843,WH-00013,2025-01-01,123,maintenance,273.19,APAC,USD,2.2211,310.95,-37.76,16.68
CST-000000844,WH-00013,2025-10-01,150,maintenance,177.02,APAC,USD,1.1801,178.56,-1.54,17.89
CST-000000845,WH-00025,2025-07-01,94,maintenance,364.31,EMEA,USD,3.8756,435.2,-70.89,23.87
CST-000000846,WH-00001,2025-03-01,137,maintenance,276.19,EMEA,USD,2.016,291.09,-14.9,25.31
CST-000000847,WH-00013,2025-04-01,132,maintenance,274.98,APAC,USD,2.0832,327.89,-52.91,25.85
CST-000000848,WH-00018,2025-06-01,120,maintenance,221.09,EMEA,USD,1.8424,258.33,-37.24,
CST-000000849,WH-00002,2025-02-01,142,maintenance,2075.81,EMEA,USD,14.6184,2257.97,-182.16,235.16
CST-000000850,WH-00014,2025-07-01,201,maintenance,9569.58,EMEA,USD,47.6099,9990.0,-420.42,735.08
CST-000000851,WH-00006,2025-01-01,99,maintenance,140.45,EMEA,USD,1.4187,134.41,6.04,12.2
CST-000000852,WH-00024,2025-12-01,246,maintenance,377.51,APAC,USD,1.5346,443.99,-66.48,12.65
CST-000000853,WH-00016,2025-02-01,153,maintenance,208.67,APAC,USD,1.3639,216.57,-7.9,13.8
CST-000000854,WH-00003,2025-01-01,114,maintenance,218.06,LATAM,USD,1.9128,229.47,-11.41,
CST-000000855,WH-00025,2025-01-01,69,maintenance,294.45,EMEA,USD,4.2674,322.93,-28.48,20.55
CST-000000856,WH-00020,2025-04-01,182,maintenance,509.95,APAC,USD,2.8019,530.34,-20.39,
CST-000000857,WH-00003,2025-04-01,118,maintenance,194.24,LATAM,USD,1.6461,206.99,-12.75,7.46
CST-000000858,WH-00005,2025-04-01,117,maintenance,508.76,EMEA,USD,4.3484,486.41,22.35,51.91
CST-000000859,WH-00017,2025-11-01,112,maintenance,533.68,NA,USD,4.765,509.75,23.93,24.5
CST-000000860,WH-00004,2025-04-01,97,maintenance,301.26,EMEA,USD,3.1058,347.5,-46.24,35.54
CST-000000861,WH-00017,2025-06-01,92,maintenance,294.51,NA,USD,3.2012,311.29,-16.78,23.39
CST-000000862,WH-00018,2025-03-01,134,maintenance,347.22,EMEA,USD,2.5912,329.37,17.85,16.84
CST-000000863,WH-00022,2025-09-01,176,maintenance,672.58,NA,USD,3.8215,681.11,-8.53,43.17
CST-000000864,WH-00003,2025-05-01,104,maintenance,149.46,LATAM,USD,1.4371,137.23,12.23,17.35
CST-000000865,WH-00001,2025-07-01,138,maintenance,1022.12,EMEA,USD,7.4067,913.58,108.54,74.41
CST-000000866,WH-00025,2025-03-01,89,maintenance,495.69,EMEA,USD,5.5696,474.55,21.14,32.96
CST-000000867,WH-00015,2025-09-01,137,maintenance,163.29,APAC,USD,1.1919,194.54,-31.25,13.17
CST-000000868,WH-00004,2025-02-01,77,maintenance,573.23,EMEA,USD,7.4445,655.45,-82.22,19.72
CST-000000869,WH-00004,2025-01-01,101,maintenance,1186.3,EMEA,USD,11.7455,1341.42,-155.12,59.26
CST-000000870,WH-00022,2025-02-01,123,maintenance,433.56,NA,USD,3.5249,478.5,-44.94,19.06
CST-000000871,WH-00011,2025-10-01,149,maintenance,185.56,NA,USD,1.2454,217.06,-31.5,15.05
CST-000000872,WH-00022,2025-01-01,134,maintenance,441.44,NA,USD,3.2943,484.62,-43.18,40.84
CST-000000873,WH-00019,2025-09-01,134,maintenance,207.41,APAC,USD,1.5478,195.43,11.98,10.85
CST-000000874,WH-00010,2025-03-01,224,maintenance,99.66,APAC,USD,0.4449,99.01,0.65,8.88
CST-000000875,WH-00002,2025-08-01,158,maintenance,2553.69,EMEA,USD,16.1626,2529.84,23.85,249.6
CST-000000876,WH-00018,2025-04-01,124,maintenance,334.63,EMEA,USD,2.6986,285.37,49.26,27.56
CST-000000877,WH-00001,2025-02-01,99,maintenance,280.99,EMEA,USD,2.8383,330.14,-49.15,15.49
CST-000000878,WH-00025,2025-04-01,103,maintenance,338.86,EMEA,USD,3.2899,320.85,18.01,34.67
CST-000000879,WH-00019,2025-04-01,131,maintenance,79.71,APAC,USD,0.6085,81.08,-1.37,8.13
CST-000000880,WH-00017,2025-05-01,109,maintenance,406.5,NA,USD,3.7294,402.62,3.88,40.25
CST-000000881,WH-00023,2025-03-01,161,maintenance,271.53,LATAM,USD,1.6865,296.14,-24.61,27.13
CST-000000882,WH-00022,2025-04-01,155,maintenance,282.93,NA,USD,1.8254,297.47,-14.54,17.69
CST-000000883,WH-00004,2025-08-01,107,maintenance,305.74,EMEA,USD,2.8574,267.97,37.77,21.22
CST-000000884,WH-00013,2025-09-01,142,maintenance,277.22,APAC,USD,1.9523,326.11,-48.89,18.35
CST-000000885,WH-00019,2025-03-01,130,maintenance,186.04,APAC,USD,1.4311,180.16,5.88,15.67
CST-000000886,WH-00007,2025-08-01,99,maintenance,552.98,EMEA,USD,5.5857,577.76,-24.78,17.6
CST-000000887,WH-00025,2025-12-01,130,maintenance,789.51,EMEA,USD,6.0732,811.79,-22.28,71.59
CST-000000888,WH-00001,2025-09-01,122,maintenance,449.59,EMEA,USD,3.6852,515.1,-65.51,36.66
CST-000000889,WH-00021,2025-08-01,74,maintenance,1229.84,EMEA,USD,16.6195,1192.5,37.34,118.49
CST-000000890,WH-00004,2025-06-01,99,maintenance,256.19,EMEA,USD,2.5878,238.48,17.71,14.91
CST-000000891,WH-00015,2025-02-01,98,maintenance,209.45,APAC,USD,2.1372,227.3,-17.85,19.81
CST-000000892,WH-00015,2025-08-01,132,maintenance,306.43,APAC,USD,2.3214,343.47,-37.04,26.84
CST-000000893,WH-00021,2025-07-01,80,maintenance,535.52,EMEA,USD,6.694,632.31,-96.79,25.14
CST-000000894,WH-00021,2025-02-01,50,maintenance,269.51,EMEA,USD,5.3902,230.46,39.05,9.49
CST-000000895,WH-00021,2025-09-01,98,maintenance,474.88,EMEA,USD,4.8457,441.56,33.32,22.85
CST-000000896,WH-00021,2025-04-01,83,maintenance,501.3,EMEA,USD,6.0398,450.26,51.04,23.01
CST-000000897,WH-00021,2025-05-01,91,maintenance,536.97,EMEA,USD,5.9008,536.42,0.55,51.87
CST-000000898,WH-00025,2025-08-01,77,maintenance,524.49,EMEA,USD,6.8116,594.66,-70.17,44.17
CST-000000899,WH-00017,2025-09-01,98,maintenance,139.99,NA,USD,1.4285,153.14,-13.15,7.58
CST-000000900,WH-00025,2025-02-01,59,maintenance,279.23,EMEA,USD,4.7327,246.97,32.26,23.86
CST-000000901,WH-00016,2025-11-01,282,tolls,0.0,APAC,USD,0.0,0.0,0.0,0.0
CST-000000902,WH-00004,2025-05-01,132,tolls,172.34,EMEA,USD,1.3056,193.44,-21.1,16.83
CST-000000903,WH-00020,2025-08-01,181,tolls,168.06,APAC,USD,0.9285,163.56,4.5,15.65
CST-000000904,WH-00005,2025-10-01,187,tolls,298.36,EMEA,USD,1.5955,291.84,6.52,27.64
CST-000000905,WH-00010,2025-09-01,236,tolls,60.41,APAC,USD,0.256,51.36,9.05,7.21
CST-000000906,WH-00025,2025-11-01,126,tolls,179.94,EMEA,USD,1.4281,169.68,10.26,15.42
CST-000000907,WH-00012,2025-09-01,251,tolls,346.6,EMEA,USD,1.3809,358.59,-11.99,23.81
CST-000000908,WH-00001,2025-04-01,123,tolls,256.71,EMEA,USD,2.0871,293.34,-36.63,16.38
CST-000000909,WH-00009,2025-08-01,221,tolls,190.79,EMEA,USD,0.8633,179.7,11.09,17.11
CST-000000910,WH-00007,2025-12-01,157,tolls,202.64,EMEA,USD,1.2907,222.25,-19.61,12.17
CST-000000911,WH-00022,2025-05-01,194,tolls,96.32,NA,USD,0.4965,95.7,0.62,4.7
CST-000000912,WH-00002,2025-03-01,194,tolls,233.9,EMEA,USD,1.2057,198.95,34.95,9.32
CST-000000913,WH-00024,2025-07-01,173,tolls,227.74,APAC,USD,1.3164,230.53,-2.79,9.4
CST-000000914,WH-00010,2025-07-01,211,tolls,72.03,APAC,USD,0.3414,69.34,2.69,4.62
CST-000000915,WH-00012,2025-02-01,199,tolls,300.02,EMEA,USD,1.5076,261.22,38.8,26.56
CST-000000916,WH-00017,2025-04-01,102,tolls,219.38,NA,USD,2.1508,208.27,11.11,13.3
CST-000000917,WH-00005,2025-05-01,158,tolls,285.9,EMEA,USD,1.8095,282.57,3.33,23.51
CST-000000918,WH-00019,2025-05-01,168,tolls,257.05,APAC,USD,1.5301,280.98,-23.93,19.6
CST-000000919,WH-00017,2025-08-01,100,tolls,271.49,NA,USD,2.7149,294.28,-22.79,31.14
CST-000000920,WH-00012,2025-01-01,257,tolls,346.83,EMEA,USD,1.3495,412.95,-66.12,35.53
CST-000000921,WH-00013,2025-11-01,193,tolls,343.5,APAC,USD,1.7798,373.52,-30.02,31.34
CST-000000922,WH-00009,2025-01-01,232,tolls,186.71,EMEA,USD,0.8048,165.95,20.76,22.26
CST-000000923,WH-00009,2025-02-01,200,tolls,207.48,EMEA,USD,1.0374,241.67,-34.19,16.38
CST-000000924,WH-00023,2025-12-01,243,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000925,WH-00017,2025-07-01,98,tolls,299.25,NA,USD,3.0536,258.31,40.94,11.7
CST-000000926,WH-00008,2025-08-01,278,tolls,354.16,EMEA,USD,1.274,391.29,-37.13,29.7
CST-000000927,WH-00007,2025-06-01,98,tolls,146.23,EMEA,USD,1.4921,161.28,-15.05,15.53
CST-000000928,WH-00009,2025-07-01,263,tolls,319.13,EMEA,USD,1.2134,345.42,-26.29,10.12
CST-000000929,WH-00010,2025-05-01,245,tolls,113.55,APAC,USD,0.4635,128.34,-14.79,3.69
CST-000000930,WH-00025,2025-06-01,103,tolls,106.53,EMEA,USD,1.0343,123.28,-16.75,4.14
CST-000000931,WH-00013,2025-06-01,124,tolls,148.4,APAC,USD,1.1968,164.62,-16.22,8.27
CST-000000932,WH-00016,2025-04-01,174,tolls,0.0,APAC,USD,0.0,0.0,0.0,0.0
CST-000000933,WH-00002,2025-05-01,203,tolls,223.57,EMEA,USD,1.1013,203.01,20.56,8.16
CST-000000934,WH-00019,2025-11-01,205,tolls,207.52,APAC,USD,1.0123,199.26,8.26,21.3
CST-000000935,WH-00015,2025-05-01,130,tolls,56.62,APAC,USD,0.4355,55.91,0.71,
CST-000000936,WH-00018,2025-09-01,140,tolls,168.43,EMEA,USD,1.2031,151.15,17.28,17.41
CST-000000937,WH-00008,2025-03-01,255,tolls,274.72,EMEA,USD,1.0773,321.12,-46.4,29.01
CST-000000938,WH-00004,2025-07-01,129,tolls,153.16,EMEA,USD,1.1873,154.67,-1.51,7.49
CST-000000939,WH-00014,2025-08-01,227,tolls,79.02,EMEA,USD,0.3481,83.06,-4.04,
CST-000000940,WH-00022,2025-10-01,202,tolls,102.21,NA,USD,0.506,114.34,-12.13,6.62
CST-000000941,WH-00008,2025-01-01,271,tolls,274.19,EMEA,USD,1.0118,254.54,19.65,21.32
CST-000000942,WH-00009,2025-03-01,219,tolls,217.97,EMEA,USD,0.9953,261.25,-43.28,14.84
CST-000000943,WH-00007,2025-05-01,118,tolls,132.35,EMEA,USD,1.1216,145.54,-13.19,8.97
CST-000000944,WH-00014,2025-02-01,167,tolls,142.04,EMEA,USD,0.8505,140.93,1.11,15.85
CST-000000945,WH-00018,2025-05-01,132,tolls,102.86,EMEA,USD,0.7792,121.84,-18.98,7.56
CST-000000946,WH-00001,2025-06-01,144,tolls,176.99,EMEA,USD,1.2291,174.74,2.25,5.83
CST-000000947,WH-00008,2025-11-01,367,tolls,482.07,EMEA,USD,1.3135,524.33,-42.26,44.63
CST-000000948,WH-00010,2025-04-01,221,tolls,50.51,APAC,USD,0.2286,50.48,0.03,1.57
CST-000000949,WH-00006,2025-10-01,133,tolls,127.35,EMEA,USD,0.9575,120.66,6.69,
CST-000000950,WH-00013,2025-12-01,201,tolls,356.22,APAC,USD,1.7722,388.14,-31.92,14.23
CST-000000951,WH-00012,2025-11-01,335,tolls,381.06,EMEA,USD,1.1375,447.14,-66.08,14.89
CST-000000952,WH-00005,2025-07-01,121,tolls,158.37,EMEA,USD,1.3088,177.11,-18.74,7.03
CST-000000953,WH-00014,2025-11-01,282,tolls,179.95,EMEA,USD,0.6381,208.98,-29.03,7.34
CST-000000954,WH-00003,2025-12-01,188,tolls,89.7,LATAM,USD,0.4771,87.82,1.88,10.14
CST-000000955,WH-00013,2025-05-01,147,tolls,203.32,APAC,USD,1.3831,188.82,14.5,10.46
CST-000000956,WH-00002,2025-04-01,176,tolls,166.34,EMEA,USD,0.9451,159.24,7.1,12.88
CST-000000957,WH-00007,2025-11-01,132,tolls,237.15,EMEA,USD,1.7966,282.76,-45.61,16.5
CST-000000958,WH-00024,2025-01-01,134,tolls,203.67,APAC,USD,1.5199,226.34,-22.67,22.27
CST-000000959,WH-00001,2025-12-01,210,tolls,246.16,EMEA,USD,1.1722,286.34,-40.18,13.2
CST-000000960,WH-00009,2025-10-01,253,tolls,228.44,EMEA,USD,0.9029,206.73,21.71,25.37
CST-000000961,WH-00011,2025-05-01,127,tolls,178.77,NA,USD,1.4076,153.35,25.42,6.01
CST-000000962,WH-00002,2025-09-01,193,tolls,193.49,EMEA,USD,1.0025,207.66,-14.17,10.58
CST-000000963,WH-00002,2025-07-01,166,tolls,141.45,EMEA,USD,0.8521,143.1,-1.65,13.79
CST-000000964,WH-00014,2025-01-01,183,tolls,194.79,EMEA,USD,1.0644,191.53,3.26,6.45
CST-000000965,WH-00007,2025-09-01,104,tolls,124.64,EMEA,USD,1.1985,138.67,-14.03,5.56
CST-000000966,WH-00010,2025-10-01,252,tolls,118.86,APAC,USD,0.4717,119.8,-0.94,13.32
CST-000000967,WH-00008,2025-12-01,374,tolls,391.23,EMEA,USD,1.0461,441.09,-49.86,20.94
CST-000000968,WH-00015,2025-12-01,174,tolls,71.19,APAC,USD,0.4091,83.47,-12.28,2.9
CST-000000969,WH-00025,2025-09-01,91,tolls,126.04,EMEA,USD,1.3851,131.56,-5.52,10.69
CST-000000970,WH-00004,2025-11-01,172,tolls,297.27,EMEA,USD,1.7283,325.79,-28.52,13.5
CST-000000971,WH-00016,2025-12-01,311,tolls,0.0,APAC,USD,0.0,0.0,0.0,0.0
CST-000000972,WH-00023,2025-09-01,180,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000973,WH-00024,2025-11-01,212,tolls,355.89,APAC,USD,1.6787,309.51,46.38,11.09
CST-000000974,WH-00012,2025-10-01,282,tolls,483.73,EMEA,USD,1.7154,429.53,54.2,14.9
CST-000000975,WH-00024,2025-09-01,178,tolls,285.89,APAC,USD,1.6061,302.75,-16.86,
CST-000000976,WH-00023,2025-05-01,191,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000977,WH-00009,2025-04-01,230,tolls,170.16,EMEA,USD,0.7398,158.92,11.24,16.1
CST-000000978,WH-00023,2025-08-01,173,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000979,WH-00002,2025-11-01,260,tolls,232.45,EMEA,USD,0.894,221.34,11.11,12.71
CST-000000980,WH-00016,2025-07-01,190,tolls,0.0,APAC,USD,0.0,0.0,0.0,0.0
CST-000000981,WH-00023,2025-01-01,175,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000982,WH-00020,2025-03-01,178,tolls,192.76,APAC,USD,1.0829,200.89,-8.13,11.57
CST-000000983,WH-00011,2025-06-01,139,tolls,286.3,NA,USD,2.0597,313.02,-26.72,24.68
CST-000000984,WH-00017,2025-02-01,73,tolls,166.76,NA,USD,2.2844,198.52,-31.76,10.18
CST-000000985,WH-00022,2025-07-01,159,tolls,169.19,NA,USD,1.0641,196.47,-27.28,8.61
CST-000000986,WH-00021,2025-10-01,91,tolls,148.4,EMEA,USD,1.6308,133.04,15.36,5.47
CST-000000987,WH-00009,2025-06-01,251,tolls,296.52,EMEA,USD,1.1814,303.7,-7.18,17.15
CST-000000988,WH-00021,2025-11-01,101,tolls,83.42,EMEA,USD,0.8259,78.77,4.65,7.33
CST-000000989,WH-00006,2025-08-01,120,tolls,152.98,EMEA,USD,1.2748,153.83,-0.85,7.8
CST-000000990,WH-00020,2025-11-01,241,tolls,201.36,APAC,USD,0.8355,173.72,27.64,19.36
CST-000000991,WH-00023,2025-02-01,169,tolls,0.0,LATAM,USD,0.0,0.0,0.0,0.0
CST-000000992,WH-00015,2025-07-01,141,tolls,20.06,APAC,USD,0.1423,17.85,2.21,2.27
CST-000000993,WH-00014,2025-12-01,281,tolls,154.65,EMEA,USD,0.5504,153.99,0.66,15.3
CST-000000994,WH-00011,2025-03-01,134,tolls,340.04,NA,USD,2.5376,309.13,30.91,14.76
CST-000000995,WH-00024,2025-02-01,129,tolls,163.4,APAC,USD,1.2667,189.23,-25.83,16.25
CST-000000996,WH-00018,2025-07-01,120,tolls,102.35,EMEA,USD,0.8529,115.54,-13.19,10.5
CST-000000997,WH-00019,2025-12-01,195,tolls,166.66,APAC,USD,0.8547,174.35,-7.69,
CST-000000998,WH-00020,2025-12-01,254,tolls,242.62,APAC,USD,0.9552,240.57,2.05,21.83
CST-000000999,WH-00024,2025-05-01,193,tolls,329.41,APAC,USD,1.7068,333.5,-4.09,12.6
CST-000001000,WH-00010,2025-06-01,231,tolls,96.95,APAC,USD,0.4197,98.4,-1.45,7.6
CST-000001001,WH-00010,2025-11-01,322,tolls,127.92,APAC,USD,0.3973,141.88,-13.96,4.05
CST-000001002,WH-00008,2025-10-01,322,tolls,334.34,EMEA,USD,1.0383,302.83,31.51,26.91
